Industry,Category,Keyword,Count,NUM WORDS IN INDUSTRY,Normalized Word Count (Percent of Total Words in Industry)
Transportation,ETHICAL BUSINESS PRACTICES,conflict mineral,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,corruption,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,fraud,18,139925,0.000128640343040915
Transportation,ETHICAL BUSINESS PRACTICES,Title XI,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,UDAP,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,2,139925,0.0000142933714489905
Transportation,ETHICAL BUSINESS PRACTICES,UDTP,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,negligence,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,negligent,0,139925,0
Transportation,ETHICAL BUSINESS PRACTICES,false advertising,0,139925,0
Transportation,MISINFORMATION AND CENSORSHIP,misinformation,0,139925,0
Transportation,MISINFORMATION AND CENSORSHIP,censorship,0,139925,0
Transportation,SAFETY AND WORKING CONDITIONS,safety,5,139925,0.0000357334286224763
Transportation,SAFETY AND WORKING CONDITIONS,working condition,0,139925,0
Transportation,SAFETY AND WORKING CONDITIONS,labor condition,0,139925,0
Transportation,AI ETHICS AND BIAS,algorithm,11,139925,0.0000786135429694479
Transportation,AI ETHICS AND BIAS,algorithmic bias,0,139925,0
Transportation,AI ETHICS AND BIAS,artificial intelligence,1,139925,0.00000714668572449527
Transportation,AI ETHICS AND BIAS,machine learning,6,139925,0.0000428801143469716
Transportation,AI ETHICS AND BIAS,facial recognition,0,139925,0
Transportation,AI ETHICS AND BIAS,surveillance,0,139925,0
Transportation,AI ETHICS AND BIAS,biased algorithm,0,139925,0
Transportation,AI ETHICS AND BIAS,biased data,0,139925,0
Transportation,AI ETHICS AND BIAS,data bias,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,139925,0
Transportation,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,139925,0
Transportation,DIGITAL RIGHTS AND ACCESS,net neutrality,0,139925,0
Transportation,DIGITAL RIGHTS AND ACCESS,digital literacy,0,139925,0
Transportation,DIGITAL RIGHTS AND ACCESS,online privacy,0,139925,0
Transportation,ANTITRUST AND COMPETITION,antitrust,48,139925,0.000343040914775773
Transportation,ANTITRUST AND COMPETITION,monopolies,11,139925,0.0000786135429694479
Transportation,ANTITRUST AND COMPETITION,market dominance,0,139925,0
Transportation,ANTITRUST AND COMPETITION,competition law,3,139925,0.0000214400571734858
Transportation,ANTITRUST AND COMPETITION,anti-competitive,2,139925,0.0000142933714489905
Transportation,ANTITRUST AND COMPETITION,anti competitive,0,139925,0
Transportation,ANTITRUST AND COMPETITION,market power,6,139925,0.0000428801143469716
Transportation,ANTITRUST AND COMPETITION,predatory pricing,0,139925,0
Transportation,ANTITRUST AND COMPETITION,vertical integration,8,139925,0.0000571734857959621
Transportation,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,11,139925,0.0000786135429694479
Transportation,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,3,139925,0.0000214400571734858
Transportation,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,139925,0
Transportation,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,139925,0
Transportation,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,139925,0
Transportation,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,139925,0
Transportation,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,139925,0
Government,ENVIRONMENTAL ISSUES,environmental,3,255701,0.0000117324531386268
Government,ENVIRONMENTAL ISSUES,biodiversity,0,255701,0
Government,ENVIRONMENTAL ISSUES,climate change,0,255701,0
Government,ENVIRONMENTAL ISSUES,climate goal,0,255701,0
Government,ENVIRONMENTAL ISSUES,emission,2,255701,0.00000782163542575117
Government,ENVIRONMENTAL ISSUES,sustainable,1,255701,0.00000391081771287559
Government,ENVIRONMENTAL ISSUES,greenhouse gas,0,255701,0
Government,ENVIRONMENTAL ISSUES,water resource,0,255701,0
Government,ENVIRONMENTAL ISSUES,marine resource,0,255701,0
Government,ENVIRONMENTAL ISSUES,natural resource,0,255701,0
Government,ENVIRONMENTAL ISSUES,pollution,0,255701,0
Government,ENVIRONMENTAL ISSUES,pollutant,0,255701,0
Government,ENVIRONMENTAL ISSUES,pollute,0,255701,0
Government,ENVIRONMENTAL ISSUES,ecosystem,3,255701,0.0000117324531386268
Government,ENVIRONMENTAL ISSUES,carbon,1,255701,0.00000391081771287559
Government,ENVIRONMENTAL ISSUES,waste management,0,255701,0
Government,SOCIAL ISSUES,DEI,0,255701,0
Government,SOCIAL ISSUES,"diversity, equity and inclusion",0,255701,0
Government,SOCIAL ISSUES,diversity,0,255701,0
Government,SOCIAL ISSUES,forced labor,0,255701,0
Government,SOCIAL ISSUES,human right,0,255701,0
Government,SOCIAL ISSUES,right to,59,255701,0.00023073824505966
Government,SOCIAL ISSUES,community impact,0,255701,0
Government,SOCIAL ISSUES,Equal pay,0,255701,0
Government,SOCIAL ISSUES,discrimination,69,255701,0.000269846422188415
Government,SOCIAL ISSUES,harassment,0,255701,0
Government,SOCIAL ISSUES,sexual harassment,0,255701,0
Government,SOCIAL ISSUES,racial harassment,0,255701,0
Government,SOCIAL ISSUES,wage,3,255701,0.0000117324531386268
Government,SOCIAL ISSUES,labor condition,0,255701,0
Government,SOCIAL ISSUES,child labor,0,255701,0
Government,SOCIAL ISSUES,working condition,0,255701,0
Government,SOCIAL ISSUES,employee relation,1,255701,0.00000391081771287559
Government,CORPORATE GOVERNANCE,governance,0,255701,0
Government,CORPORATE GOVERNANCE,board composition,0,255701,0
Government,CORPORATE GOVERNANCE,board diversity,0,255701,0
Government,CORPORATE GOVERNANCE,management divesity,0,255701,0
Government,CORPORATE GOVERNANCE,company audits,0,255701,0
Government,CORPORATE GOVERNANCE,executive compensation,0,255701,0
Government,CORPORATE GOVERNANCE,misleading proxy,0,255701,0
Government,CORPORATE GOVERNANCE,false proxy,0,255701,0
Government,CORPORATE GOVERNANCE,shareholder right,0,255701,0
Government,DATA PRIVACY AND SECURITY,privacy,82,255701,0.000320687052455798
Government,DATA PRIVACY AND SECURITY,differential privacy,0,255701,0
Government,DATA PRIVACY AND SECURITY,cybersecurity,0,255701,0
Government,DATA PRIVACY AND SECURITY,data breach,5,255701,0.0000195540885643779
Government,DATA PRIVACY AND SECURITY,security breach,0,255701,0
Government,DATA PRIVACY AND SECURITY,biometric information privacy act,0,255701,0
Government,DATA PRIVACY AND SECURITY,CCPA,0,255701,0
Government,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,255701,0
Government,DATA PRIVACY AND SECURITY,Section 230,0,255701,0
Government,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,affordability,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,conflict mineral,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,corruption,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,fraud,112,255701,0.000438011583842066
Government,ETHICAL BUSINESS PRACTICES,Title XI,1,255701,0.00000391081771287559
Government,ETHICAL BUSINESS PRACTICES,UDAP,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,7,255701,0.0000273757239901291
Government,ETHICAL BUSINESS PRACTICES,UDTP,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,negligence,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,negligent,0,255701,0
Government,ETHICAL BUSINESS PRACTICES,false advertising,0,255701,0
Government,MISINFORMATION AND CENSORSHIP,misinformation,0,255701,0
Government,MISINFORMATION AND CENSORSHIP,censorship,0,255701,0
Government,SAFETY AND WORKING CONDITIONS,safety,34,255701,0.00013296780223777
Government,SAFETY AND WORKING CONDITIONS,working condition,0,255701,0
Government,SAFETY AND WORKING CONDITIONS,labor condition,0,255701,0
Government,AI ETHICS AND BIAS,algorithm,47,255701,0.000183808432505153
Government,AI ETHICS AND BIAS,algorithmic bias,1,255701,0.00000391081771287559
Government,AI ETHICS AND BIAS,artificial intelligence,3,255701,0.0000117324531386268
Government,AI ETHICS AND BIAS,machine learning,12,255701,0.000046929812554507
Government,AI ETHICS AND BIAS,facial recognition,1,255701,0.00000391081771287559
Government,AI ETHICS AND BIAS,surveillance,2,255701,0.00000782163542575117
Government,AI ETHICS AND BIAS,biased algorithm,0,255701,0
Government,AI ETHICS AND BIAS,biased data,0,255701,0
Government,AI ETHICS AND BIAS,data bias,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,255701,0
Government,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,255701,0
Government,DIGITAL RIGHTS AND ACCESS,net neutrality,2,255701,0.00000782163542575117
Government,DIGITAL RIGHTS AND ACCESS,digital literacy,0,255701,0
Government,DIGITAL RIGHTS AND ACCESS,online privacy,0,255701,0
Government,ANTITRUST AND COMPETITION,antitrust,135,255701,0.000527960391238204
Government,ANTITRUST AND COMPETITION,monopolies,37,255701,0.000144700255376397
Government,ANTITRUST AND COMPETITION,market dominance,0,255701,0
Government,ANTITRUST AND COMPETITION,competition law,4,255701,0.0000156432708515023
Government,ANTITRUST AND COMPETITION,anti-competitive,2,255701,0.00000782163542575117
Government,ANTITRUST AND COMPETITION,anti competitive,0,255701,0
Government,ANTITRUST AND COMPETITION,market power,10,255701,0.0000391081771287559
Government,ANTITRUST AND COMPETITION,predatory pricing,0,255701,0
Government,ANTITRUST AND COMPETITION,vertical integration,8,255701,0.0000312865417030047
Government,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,255701,0
Government,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,4,255701,0.0000156432708515023
Government,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,255701,0
Government,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,255701,0
Government,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,255701,0
Government,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,255701,0
Government,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,255701,0
Tobacco,ENVIRONMENTAL ISSUES,environmental,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,biodiversity,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,climate change,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,climate goal,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,emission,2,85339,0.0000234359437068632
Tobacco,ENVIRONMENTAL ISSUES,sustainable,1,85339,0.0000117179718534316
Tobacco,ENVIRONMENTAL ISSUES,greenhouse gas,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,water resource,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,marine resource,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,natural resource,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,pollution,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,pollutant,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,pollute,0,85339,0
Tobacco,ENVIRONMENTAL ISSUES,ecosystem,2,85339,0.0000234359437068632
Tobacco,ENVIRONMENTAL ISSUES,carbon,5,85339,0.000058589859267158
Tobacco,ENVIRONMENTAL ISSUES,waste management,0,85339,0
Tobacco,SOCIAL ISSUES,DEI,0,85339,0
Tobacco,SOCIAL ISSUES,"diversity, equity and inclusion",0,85339,0
Tobacco,SOCIAL ISSUES,diversity,0,85339,0
Tobacco,SOCIAL ISSUES,forced labor,0,85339,0
Tobacco,SOCIAL ISSUES,human right,0,85339,0
Tobacco,SOCIAL ISSUES,right to,11,85339,0.000128897690387748
Tobacco,SOCIAL ISSUES,community impact,0,85339,0
Tobacco,SOCIAL ISSUES,Equal pay,0,85339,0
Tobacco,SOCIAL ISSUES,discrimination,5,85339,0.000058589859267158
Tobacco,SOCIAL ISSUES,harassment,0,85339,0
Tobacco,SOCIAL ISSUES,sexual harassment,0,85339,0
Tobacco,SOCIAL ISSUES,racial harassment,0,85339,0
Tobacco,SOCIAL ISSUES,wage,0,85339,0
Tobacco,SOCIAL ISSUES,labor condition,0,85339,0
Tobacco,SOCIAL ISSUES,child labor,0,85339,0
Tobacco,SOCIAL ISSUES,working condition,0,85339,0
Tobacco,SOCIAL ISSUES,employee relation,0,85339,0
Tobacco,CORPORATE GOVERNANCE,governance,0,85339,0
Tobacco,CORPORATE GOVERNANCE,board composition,0,85339,0
Tobacco,CORPORATE GOVERNANCE,board diversity,0,85339,0
Tobacco,CORPORATE GOVERNANCE,management divesity,0,85339,0
Tobacco,CORPORATE GOVERNANCE,company audits,0,85339,0
Tobacco,CORPORATE GOVERNANCE,executive compensation,0,85339,0
Tobacco,CORPORATE GOVERNANCE,misleading proxy,0,85339,0
Tobacco,CORPORATE GOVERNANCE,false proxy,0,85339,0
Tobacco,CORPORATE GOVERNANCE,shareholder right,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,privacy,3,85339,0.0000351539155602948
Tobacco,DATA PRIVACY AND SECURITY,differential privacy,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,cybersecurity,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,data breach,1,85339,0.0000117179718534316
Tobacco,DATA PRIVACY AND SECURITY,security breach,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,biometric information privacy act,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,CCPA,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,Section 230,0,85339,0
Tobacco,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,affordability,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,conflict mineral,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,corruption,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,fraud,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,Title XI,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,UDAP,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,UDTP,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,negligence,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,negligent,0,85339,0
Tobacco,ETHICAL BUSINESS PRACTICES,false advertising,0,85339,0
Tobacco,MISINFORMATION AND CENSORSHIP,misinformation,0,85339,0
Tobacco,MISINFORMATION AND CENSORSHIP,censorship,0,85339,0
Tobacco,SAFETY AND WORKING CONDITIONS,safety,2,85339,0.0000234359437068632
Tobacco,SAFETY AND WORKING CONDITIONS,working condition,0,85339,0
Tobacco,SAFETY AND WORKING CONDITIONS,labor condition,0,85339,0
Tobacco,AI ETHICS AND BIAS,algorithm,10,85339,0.000117179718534316
Tobacco,AI ETHICS AND BIAS,algorithmic bias,0,85339,0
Tobacco,AI ETHICS AND BIAS,artificial intelligence,1,85339,0.0000117179718534316
Tobacco,AI ETHICS AND BIAS,machine learning,6,85339,0.0000703078311205896
Tobacco,AI ETHICS AND BIAS,facial recognition,0,85339,0
Tobacco,AI ETHICS AND BIAS,surveillance,0,85339,0
Tobacco,AI ETHICS AND BIAS,biased algorithm,0,85339,0
Tobacco,AI ETHICS AND BIAS,biased data,0,85339,0
Tobacco,AI ETHICS AND BIAS,data bias,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,85339,0
Tobacco,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,85339,0
Tobacco,DIGITAL RIGHTS AND ACCESS,net neutrality,0,85339,0
Tobacco,DIGITAL RIGHTS AND ACCESS,digital literacy,0,85339,0
Tobacco,DIGITAL RIGHTS AND ACCESS,online privacy,0,85339,0
Tobacco,ANTITRUST AND COMPETITION,antitrust,48,85339,0.000562462648964717
Tobacco,ANTITRUST AND COMPETITION,monopolies,11,85339,0.000128897690387748
Tobacco,ANTITRUST AND COMPETITION,market dominance,0,85339,0
Tobacco,ANTITRUST AND COMPETITION,competition law,3,85339,0.0000351539155602948
Tobacco,ANTITRUST AND COMPETITION,anti-competitive,2,85339,0.0000234359437068632
Tobacco,ANTITRUST AND COMPETITION,anti competitive,0,85339,0
Tobacco,ANTITRUST AND COMPETITION,market power,6,85339,0.0000703078311205896
Tobacco,ANTITRUST AND COMPETITION,predatory pricing,0,85339,0
Tobacco,ANTITRUST AND COMPETITION,vertical integration,8,85339,0.0000937437748274529
Tobacco,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,85339,0
Tobacco,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,0,85339,0
Tobacco,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,85339,0
Tobacco,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,85339,0
Tobacco,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,85339,0
Tobacco,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,85339,0
Tobacco,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,85339,0
"Franchises, Business Opportunities, & Investments",ENVIRONMENTAL ISSUES,environmental,26,4392016,0.00000591983271463492
"Franchises, Business Opportunities, & Investments",ENVIRONMENTAL ISSUES,biodiversity,0,4392016,0
"Franchises, Business Opportunities, & Investments",ENVIRONMENTAL ISSUES,climate change,0,4392016,0
"Franchises, Business Opportunities, & Investments",ENVIRONMENTAL ISSUES,climate goal,0,4392016,0
"Franchises, Business Opportunities, & Investments",ENVIRONMENTAL ISSUES,emission,3,4392016,0.000000683057620919414
